,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,owid-covid-data_reproduction_rate,owid-covid-data_icu_patients,owid-covid-data_icu_patients_per_million,owid-covid-data_hosp_patients,owid-covid-data_hosp_patients_per_million,owid-covid-data_weekly_icu_admissions,owid-covid-data_weekly_icu_admissions_per_million,owid-covid-data_weekly_hosp_admissions,owid-covid-data_weekly_hosp_admissions_per_million,owid-covid-data_new_tests,owid-covid-data_total_tests,owid-covid-data_total_tests_per_thousand,owid-covid-data_new_tests_per_thousand,owid-covid-data_new_tests_smoothed,owid-covid-data_new_tests_smoothed_per_thousand,owid-covid-data_positive_rate,owid-covid-data_tests_per_case,owid-covid-data_tests_units,owid-covid-data_total_vaccinations,owid-covid-data_people_vaccinated,owid-covid-data_people_fully_vaccinated,owid-covid-data_new_vaccinations,owid-covid-data_new_vaccinations_smoothed,owid-covid-data_total_vaccinations_per_hundred,owid-covid-data_people_vaccinated_per_hundred,owid-covid-data_people_fully_vaccinated_per_hundred,owid-covid-data_new_vaccinations_smoothed_per_million,owid-covid-data_stringency_index,owid-covid-data_population,owid-covid-data_population_density,owid-covid-data_median_age,owid-covid-data_aged_65_older,owid-covid-data_aged_70_older,owid-covid-data_gdp_per_capita,owid-covid-data_extreme_poverty,owid-covid-data_cardiovasc_death_rate,owid-covid-data_diabetes_prevalence,owid-covid-data_female_smokers,owid-covid-data_male_smokers,owid-covid-data_handwashing_facilities,owid-covid-data_hospital_beds_per_thousand,owid-covid-data_life_expectancy,owid-covid-data_human_development_index,changes-visitors-covid_retail_and_recreation,changes-visitors-covid_grocery_and_pharmacy,changes-visitors-covid_residential,changes-visitors-covid_transit_stations,changes-visitors-covid_parks,changes-visitors-covid_workplaces,covid-19-testing-policy_testing_policy,covid-contact-tracing_contact_tracing,covid-stringency-index_stringency_index,covid-vaccination-policy_vaccination_policy,debt-relief-covid_debt_relief,face-covering-policies-covid_facial_coverings,income-support-covid_income_support,internal-movement-covid_restrictions_internal_movements,international-travel-covid_international_travel_controls,public-events-covid_cancel_public_events,public-gathering-rules-covid_restriction_gatherings,public-transport-covid_close_public_transport,school-closures-covid_school_closures,stay-at-home-covid_stay_home_requirements,workplace-closures-covid_workplace_closures
69199,South Korea,2020-09-29,23812.0,113.0,85.14299999999999,413.0,6.0,3.571,464.45099999999996,2.204,1.661,8.056000000000001,0.11699999999999999,0.07,0.82,,,,,,,,,10272.0,2292988.0,44.724,0.2,10157.0,0.198,0.008,119.3,people tested,,,,,,,,,,54.63,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-8.429,24.714000000000002,1.429,3.429,37.429,-3.714,3.0,2.0,54.63,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69200,South Korea,2020-09-30,23889.0,77.0,78.286,415.0,2.0,3.1430000000000002,465.952,1.5019999999999998,1.527,8.095,0.039,0.061,0.79,,,,,,,,,9415.0,2302403.0,44.908,0.184,9433.0,0.184,0.008,120.5,people tested,,,,,,,,,,54.63,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-8.857000000000001,33.429,3.0,2.0,43.286,-13.571,3.0,2.0,54.63,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69201,South Korea,2020-10-01,23952.0,63.0,71.0,416.0,1.0,3.0,467.181,1.229,1.385,8.113999999999999,0.02,0.059000000000000004,0.78,,,,,,,,,6003.0,2308406.0,45.025,0.11699999999999999,8598.0,0.168,0.008,121.1,people tested,,,,,,,,,,54.63,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-13.142999999999999,29.285999999999998,4.2860000000000005,-0.857,56.143,-24.857,3.0,2.0,54.63,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69202,South Korea,2020-10-02,24027.0,75.0,73.0,420.0,4.0,3.0,468.644,1.463,1.4240000000000002,8.192,0.078,0.059000000000000004,0.83,,,,,,,,,5376.0,2313782.0,45.13,0.105,7583.0,0.14800000000000002,0.01,103.9,people tested,,,,,,,,,,54.63,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-14.429,27.429000000000002,6.2860000000000005,-4.0,68.714,-35.286,3.0,2.0,54.63,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69203,South Korea,2020-10-03,24091.0,64.0,68.571,421.0,1.0,2.8569999999999998,469.892,1.248,1.337,8.212,0.02,0.055999999999999994,0.87,,,,,,,,,4790.0,2318572.0,45.224,0.09300000000000001,6676.0,0.13,0.01,97.4,people tested,,,,,,,,,,57.41,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-15.857000000000001,24.0,6.857,-5.571000000000001,72.286,-40.571,3.0,2.0,57.41,0.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,2.0
69204,South Korea,2020-10-04,24164.0,73.0,71.857,422.0,1.0,2.286,471.316,1.4240000000000002,1.402,8.231,0.02,0.045,0.94,,,,,,,,,5657.0,2324229.0,45.333999999999996,0.11,6656.0,0.13,0.011000000000000001,92.6,people tested,,,,,,,,,,54.63,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-17.0,23.143,7.143,-7.0,70.429,-41.286,3.0,2.0,54.63,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69205,South Korea,2020-10-05,24239.0,75.0,77.143,422.0,0.0,2.1430000000000002,472.779,1.463,1.505,8.231,0.0,0.042,1.0,,,,,,,,,5702.0,2329931.0,45.445,0.111,6745.0,0.132,0.011000000000000001,87.4,people tested,,,,,,,,,,60.19,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-18.285999999999998,19.285999999999998,7.2860000000000005,-7.857,69.857,-41.286,3.0,2.0,60.19,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0
69206,South Korea,2020-10-06,24353.0,114.0,77.286,425.0,3.0,1.714,475.00300000000004,2.224,1.507,8.29,0.059000000000000004,0.033,1.0,,,,,,,,,12765.0,2342696.0,45.693999999999996,0.249,7101.0,0.139,0.011000000000000001,91.9,people tested,,,,,,,,,,60.19,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-20.714000000000002,11.571,7.428999999999999,-9.571,69.429,-40.429,3.0,2.0,60.19,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0
69207,South Korea,2020-10-07,24422.0,69.0,76.143,427.0,2.0,1.714,476.349,1.3459999999999999,1.485,8.329,0.039,0.033,0.88,,,,,,,,,13239.0,2355935.0,45.952,0.258,7647.0,0.149,0.01,100.4,people tested,,,,,,,,,,60.19,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-20.143,2.714,5.857,-7.857,65.0,-30.285999999999998,3.0,2.0,60.19,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0
69208,South Korea,2020-10-08,24476.0,54.0,74.857,428.0,1.0,1.714,477.402,1.053,1.46,8.347999999999999,0.02,0.033,0.84,,,,,,,,,11931.0,2367866.0,46.185,0.233,8494.0,0.166,0.009000000000000001,113.5,people tested,,,,,,,,,,60.19,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-15.142999999999999,7.0,4.2860000000000005,-4.2860000000000005,54.0,-18.857,3.0,2.0,60.19,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0
69209,South Korea,2020-10-09,24548.0,72.0,74.429,430.0,2.0,1.429,478.806,1.4040000000000001,1.452,8.387,0.039,0.027999999999999997,0.91,,,,,,,,,11668.0,2379534.0,46.413000000000004,0.228,9393.0,0.183,0.008,126.2,people tested,,,,,,,,,,54.63,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-13.142999999999999,9.286,3.8569999999999998,-2.714,51.857,-15.286,3.0,2.0,54.63,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69210,South Korea,2020-10-10,24606.0,58.0,73.571,432.0,2.0,1.571,479.93699999999995,1.131,1.435,8.426,0.039,0.031,0.98,,,,,,,,,6168.0,2385702.0,46.533,0.12,9590.0,0.187,0.008,130.4,people tested,,,,,,,,,,54.63,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-11.857000000000001,11.286,3.286,-1.286,51.714,-10.571,3.0,2.0,54.63,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69211,South Korea,2020-10-11,24703.0,97.0,77.0,433.0,1.0,1.571,481.829,1.892,1.5019999999999998,8.446,0.02,0.031,1.12,,,,,,,,,5478.0,2391180.0,46.64,0.107,9564.0,0.187,0.008,124.2,people tested,,,,,,,,,,54.63,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-11.0,10.142999999999999,3.0,0.14300000000000002,55.428999999999995,-10.0,3.0,2.0,54.63,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69212,South Korea,2020-10-12,24805.0,102.0,80.857,434.0,1.0,1.714,483.819,1.989,1.577,8.465,0.02,0.033,1.16,,,,,,,,,5238.0,2396418.0,46.742,0.102,9498.0,0.185,0.009000000000000001,117.5,people tested,,,,,,,,,,53.24,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-10.857000000000001,10.429,2.8569999999999998,0.5710000000000001,57.143,-9.714,3.0,2.0,53.24,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69213,South Korea,2020-10-13,24889.0,84.0,76.571,438.0,4.0,1.857,485.457,1.6380000000000001,1.494,8.543,0.078,0.036000000000000004,1.04,,,,,,,,,12229.0,2408647.0,46.98,0.239,9422.0,0.184,0.008,123.0,people tested,,,,,,,,,,53.24,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-10.429,10.714,2.714,0.857,57.714,-9.571,3.0,2.0,53.24,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69214,South Korea,2020-10-14,24988.0,99.0,80.857,439.0,1.0,1.714,487.38800000000003,1.931,1.577,8.562999999999999,0.02,0.033,0.98,,,,,,,,,14411.0,2423058.0,47.261,0.281,9589.0,0.187,0.008,118.6,people tested,,,,,,,,,,53.24,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-10.0,10.714,2.714,1.0,57.857,-9.571,3.0,2.0,53.24,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69215,South Korea,2020-10-15,25035.0,47.0,79.857,441.0,2.0,1.857,488.305,0.917,1.558,8.602,0.039,0.036000000000000004,0.88,,,,,,,,,9419.0,2432477.0,47.445,0.184,9230.0,0.18,0.009000000000000001,115.6,people tested,,,,,,,,,,53.24,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-10.0,10.286,2.8569999999999998,0.5710000000000001,57.571000000000005,-9.429,3.0,2.0,53.24,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69216,South Korea,2020-10-16,25108.0,73.0,80.0,443.0,2.0,1.857,489.72900000000004,1.4240000000000002,1.56,8.641,0.039,0.036000000000000004,0.96,,,,,,,,,9594.0,2442071.0,47.632,0.187,8934.0,0.174,0.009000000000000001,111.7,people tested,,,,,,,,,,53.24,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-10.286,9.142999999999999,1.143,2.4290000000000003,47.714,-2.4290000000000003,3.0,2.0,53.24,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69217,South Korea,2020-10-17,25199.0,91.0,84.714,444.0,1.0,1.714,491.504,1.775,1.652,8.66,0.02,0.033,1.05,,,,,,,,,9138.0,2451209.0,47.81100000000001,0.17800000000000002,9358.0,0.183,0.009000000000000001,110.5,people tested,,,,,,,,,,53.24,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-9.286,9.714,0.857,3.429,46.571000000000005,-2.0,3.0,2.0,53.24,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69218,South Korea,2020-10-18,25275.0,76.0,81.714,444.0,0.0,1.571,492.986,1.482,1.594,8.66,0.0,0.031,1.03,,,,,,,,,5539.0,2456748.0,47.919,0.10800000000000001,9367.0,0.183,0.009000000000000001,114.6,people tested,,,,,,,,,,53.24,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-8.142999999999999,12.857000000000001,0.5710000000000001,4.0,46.714,-2.0,3.0,2.0,53.24,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69219,South Korea,2020-10-19,25333.0,58.0,75.429,447.0,3.0,1.857,494.11699999999996,1.131,1.4709999999999999,8.719,0.059000000000000004,0.036000000000000004,1.05,,,,,,,,,5715.0,2462463.0,48.03,0.111,9435.0,0.184,0.008,125.1,people tested,,,,,,,,,,53.24,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-7.571000000000001,13.0,0.429,4.2860000000000005,47.143,-1.857,3.0,2.0,53.24,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69220,South Korea,2020-10-20,25424.0,91.0,76.429,450.0,3.0,1.714,495.892,1.775,1.4909999999999999,8.777000000000001,0.059000000000000004,0.033,1.14,,,,,,,,,9469.0,2471932.0,48.215,0.185,9041.0,0.17600000000000002,0.008,118.3,people tested,,,,,,,,,,53.24,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-7.0,13.286,0.28600000000000003,4.857,48.0,-1.714,3.0,2.0,53.24,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69221,South Korea,2020-10-21,25543.0,119.0,79.286,453.0,3.0,2.0,498.214,2.3209999999999997,1.546,8.836,0.059000000000000004,0.039,1.24,,,,,,,,,12066.0,2483998.0,48.45,0.235,8706.0,0.17,0.009000000000000001,109.8,people tested,,,,,,,,,,53.24,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-6.857,13.142999999999999,0.14300000000000002,5.0,47.0,-1.429,3.0,2.0,53.24,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69222,South Korea,2020-10-22,25698.0,155.0,94.714,455.0,2.0,2.0,501.23699999999997,3.023,1.847,8.875,0.039,0.039,1.29,,,,,,,,,11514.0,2495512.0,48.675,0.225,9005.0,0.17600000000000002,0.011000000000000001,95.1,people tested,,,,,,,,,,53.24,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-6.7139999999999995,12.714,0.14300000000000002,5.0,46.0,-1.143,3.0,2.0,53.24,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69223,South Korea,2020-10-23,25775.0,77.0,95.286,457.0,2.0,2.0,502.73900000000003,1.5019999999999998,1.859,8.914,0.039,0.039,1.12,,,,,,,,,12679.0,2508191.0,48.922,0.247,9446.0,0.184,0.01,99.1,people tested,,,,,,,,,,53.24,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-6.428999999999999,12.857000000000001,0.0,5.0,46.143,-0.857,3.0,2.0,53.24,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69224,South Korea,2020-10-24,25836.0,61.0,91.0,457.0,0.0,1.857,503.92800000000005,1.19,1.775,8.914,0.0,0.036000000000000004,1.06,,,,,,,,,10600.0,2518791.0,49.129,0.207,9655.0,0.188,0.009000000000000001,106.1,people tested,,,,,,,,,,53.24,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-6.2860000000000005,12.857000000000001,0.0,5.0,45.571000000000005,-0.7140000000000001,3.0,2.0,53.24,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0
69225,South Korea,2020-10-25,25955.0,119.0,97.14299999999999,457.0,0.0,1.857,506.25,2.3209999999999997,1.895,8.914,0.0,0.036000000000000004,1.15,,,,,,,,,5673.0,2524464.0,49.239,0.111,9674.0,0.18899999999999997,0.01,99.6,people tested,,,,,,,,,,44.44,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-5.857,10.571,-0.14300000000000002,5.428999999999999,46.714,-0.857,3.0,2.0,44.44,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0
69226,South Korea,2020-10-26,26043.0,88.0,101.429,460.0,3.0,1.857,507.966,1.716,1.9780000000000002,8.972000000000001,0.059000000000000004,0.036000000000000004,1.14,,,,,,,,,7037.0,2531501.0,49.376999999999995,0.13699999999999998,9863.0,0.192,0.01,97.2,people tested,,,,,,,,,,44.44,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-5.7139999999999995,10.714,-0.14300000000000002,5.571000000000001,46.571000000000005,-0.5710000000000001,3.0,2.0,44.44,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0
69227,South Korea,2020-10-27,26146.0,103.0,103.14299999999999,461.0,1.0,1.571,509.975,2.009,2.012,8.992,0.02,0.031,1.12,,,,,,,,,13083.0,2544584.0,49.632,0.255,10379.0,0.20199999999999999,0.01,100.6,people tested,,,,,,,,,,44.44,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-5.7139999999999995,10.571,-0.14300000000000002,5.428999999999999,46.286,-0.429,3.0,2.0,44.44,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0
69228,South Korea,2020-10-28,26271.0,125.0,104.0,462.0,1.0,1.286,512.413,2.438,2.029,9.011000000000001,0.02,0.025,1.14,,,,,,,,,15472.0,2560056.0,49.934,0.302,10865.0,0.212,0.01,104.5,people tested,,,,,,,,,,44.44,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-5.428999999999999,10.429,-0.14300000000000002,5.571000000000001,47.428999999999995,-0.28600000000000003,3.0,2.0,44.44,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0
69229,South Korea,2020-10-29,26385.0,114.0,98.14299999999999,463.0,1.0,1.143,514.637,2.224,1.9140000000000001,9.031,0.02,0.022000000000000002,1.14,,,,,,,,,11774.0,2571830.0,50.163000000000004,0.23,10903.0,0.213,0.009000000000000001,111.1,people tested,,,,,,,,,,44.44,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-5.2860000000000005,10.429,-0.28600000000000003,5.7139999999999995,48.0,-0.14300000000000002,3.0,2.0,44.44,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0
69230,South Korea,2020-10-30,26511.0,126.0,105.14299999999999,464.0,1.0,1.0,517.094,2.458,2.051,9.05,0.02,0.02,1.18,,,,,,,,,14028.0,2585858.0,50.437,0.27399999999999997,11095.0,0.21600000000000003,0.009000000000000001,105.5,people tested,,,,,,,,,,44.44,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-5.143,10.142999999999999,-0.28600000000000003,5.857,48.857,0.0,3.0,2.0,44.44,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0
69231,South Korea,2020-10-31,26635.0,124.0,114.14299999999999,466.0,2.0,1.286,519.513,2.419,2.226,9.089,0.039,0.025,1.14,,,,,,,,,12956.0,2598814.0,50.69,0.253,11432.0,0.223,0.01,100.2,people tested,,,,,,,,,,44.44,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-5.0,10.0,-0.429,6.0,50.286,-0.14300000000000002,3.0,2.0,44.44,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0
69232,South Korea,2020-11-01,26732.0,97.0,111.0,468.0,2.0,1.571,521.405,1.892,2.165,9.128,0.039,0.031,1.07,,,,,,,,,6978.0,2605792.0,50.826,0.136,11618.0,0.22699999999999998,0.01,104.7,people tested,,,,,,,,,,44.44,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-6.2860000000000005,11.429,-0.14300000000000002,4.2860000000000005,41.0,-0.429,3.0,2.0,44.44,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0
69233,South Korea,2020-11-02,26807.0,75.0,109.14299999999999,472.0,4.0,1.714,522.868,1.463,2.129,9.206,0.078,0.033,1.04,,,,,,,,,5334.0,2611126.0,50.93,0.10400000000000001,11375.0,0.222,0.01,104.2,people tested,,,,,,,,,,44.44,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-6.428999999999999,10.286,-0.14300000000000002,3.714,39.143,-0.429,3.0,2.0,44.44,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0
69234,South Korea,2020-11-03,26925.0,118.0,111.286,474.0,2.0,1.857,525.169,2.302,2.171,9.245,0.039,0.036000000000000004,1.06,,,,,,,,,12918.0,2624044.0,51.181999999999995,0.252,11351.0,0.221,0.01,102.0,people tested,,,,,,,,,,44.44,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-6.857,8.857000000000001,0.0,2.8569999999999998,34.714,-0.28600000000000003,3.0,2.0,44.44,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0
69235,South Korea,2020-11-04,27050.0,125.0,111.286,475.0,1.0,1.857,527.607,2.438,2.171,9.265,0.02,0.036000000000000004,1.08,,,,,,,,,13961.0,2638005.0,51.45399999999999,0.272,11136.0,0.217,0.01,100.1,people tested,,,,,,,,,,44.44,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-7.143,8.286,0.0,2.286,31.429000000000002,-0.28600000000000003,3.0,2.0,44.44,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0
69236,South Korea,2020-11-05,27195.0,145.0,115.714,476.0,1.0,1.857,530.436,2.8280000000000003,2.2569999999999997,9.283999999999999,0.02,0.036000000000000004,1.11,,,,,,,,,10639.0,2648644.0,51.662,0.20800000000000002,10973.0,0.214,0.011000000000000001,94.8,people tested,,,,,,,,,,44.44,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-7.428999999999999,7.857,0.14300000000000002,2.286,30.0,-0.28600000000000003,3.0,2.0,44.44,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0
69237,South Korea,2020-11-06,27284.0,89.0,110.429,477.0,1.0,1.857,532.172,1.736,2.154,9.304,0.02,0.036000000000000004,1.09,,,,,,,,,12041.0,2660685.0,51.896,0.235,10690.0,0.209,0.01,96.8,people tested,,,,,,,,,,44.44,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-7.857,7.428999999999999,0.14300000000000002,2.1430000000000002,27.857,-0.429,3.0,2.0,44.44,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0
69238,South Korea,2020-11-07,27427.0,143.0,113.14299999999999,478.0,1.0,1.714,534.961,2.7889999999999997,2.207,9.323,0.02,0.033,1.17,,,,,,,,,10347.0,2671032.0,52.098,0.20199999999999999,10317.0,0.201,0.011000000000000001,91.2,people tested,,,,,,,,,,44.44,51269183.0,527.967,43.4,13.914000000000001,8.622,35938.373999999996,0.2,85.99799999999999,6.8,6.2,40.9,,12.27,83.03,0.9159999999999999,-8.0,7.2860000000000005,0.28600000000000003,2.0,25.714000000000002,-0.5710000000000001,3.0,2.0,44.44,0.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0
